# page_id = 11a

ཞིང་སྐལ་	[ཞིང་སྐལ་] n.count NOUN Number=Sing #1->1
ཀྱིས་	[གྱིས་√case] case.agn ADP Case=Agn #11->10 @case
གཡར་	[གཡོར་√1] v.invar VERB #12->12
བཏང་བ	[གཏོང་√1] n.v.past VERB Tense=Past|VerbForm=Vnoun #13->13	[གཏོང་√2] n.v.past VERB Tense=Past|VerbForm=Vnoun #13->13
།	[།] punc PUNCT #14->13 @punct
ཁོ་	[ཁོ་√p] p.pers PRON PronType=Prs #1->1
རང་	[རང་√p] p.refl PRON Reflex=Yes #2->2
འཆི་	[འཆི་] v.fut.v.pres VERB Tense=Fut,Pres #3->3
ཁ	[ཁ་] n.rel NOUN NounType=Rel #4->4
ར་	[དུ་√case] case.term ADP Case=Ter #5->5
ནོར་བདག་པོ་	[ནོར་བདག་པོ་] n.count NOUN Number=Sing #6->6
ལ་	[ལ་√case] case.all ADP Case=All #7->6 @case
སྤྲད་པ་	[སྤྲོད་] n.v.invar VERB VerbForm=Vnoun #8->8
ཡིན	[ཡིན་] v.cop AUX #9->9
།	[།] punc PUNCT #10->10
ཁྱེད་	[ཁྱེད་√p] p.pers PRON PronType=Prs #1->1
རང་	[རང་√p] p.refl PRON Reflex=Yes #2->2
དབང་བ	[དབང་] n.v.invar VERB VerbForm=Vnoun #3->3
འི་	[གྱི་√case] case.gen ADP Case=Gen #4->4
ནོར་	[ནོར་] n.mass NOUN Number=Coll #5->5
གསེར་སེ་	[གསེར་སེ་] n.count NOUN Number=Sing #6->6
གཅིག་	[གཅིག་] num.card NUM NumType=Card|NumForm=Word #7->7
གམ	[འམ་√cv] cv.ques PART Polarity=Xor #8->8
།	[།] punc PUNCT #9->9
ནས་	[ནས་] n.mass NOUN Number=Coll #1->1
ཕུལ་	[ཕུལ་] n.count NOUN Number=Sing #2->2
གང་	[གང་] adj ADJ #3->3
ངམ	[འམ་√cv] cv.ques PART Polarity=Xor #4->4
།	[།] punc PUNCT #5->5
མར་	[མར་] n.mass NOUN Number=Coll #1->1
ཉག་	[ཉག་] n.count NOUN Number=Sing #2->2
གཅིག་	[གཅིག་] num.card NUM NumType=Card|NumForm=Word #3->3
གམ	[འམ་√cv] cv.ques PART Polarity=Xor #4->4
།	[།] punc PUNCT #5->5
གོས་	[གོས་] n.mass NOUN Number=Coll #1->1
དར་སྐུད་	[དར་སྐུད་] n.count NOUN Number=Sing #2->2
སྣ་	[སྣ་] n.count NOUN Number=Sing #3->3
གཅིག་	[གཅིག་] num.card NUM NumType=Card|NumForm=Word #4->4
དུད་འགྲོ་	[དུད་འགྲོ་] n.count NOUN Number=Sing #5->5
ཚེ་འཛུགས་	[ཚེ་འཛུགས་] n.count NOUN Number=Sing #6->6
གཅིག་	[གཅིག་] num.card NUM NumType=Card|NumForm=Word #7->7
ཀྱང་	[འང་√cl] cl.focus PART #8->8
མིག་	[མིག་] n.count NOUN Number=Sing #9->9
གིས་	[གྱིས་√case] case.agn ADP Case=Agn #10->9 @case
མ་	[མ་√neg] neg PART Polarity=Neg #11->12 @advmod
མཐོང་བ་	[མཐོང་] n.v.past VERB Tense=Past|VerbForm=Vnoun #12->12
ལ་	[ལ་√case] case.all ADP Case=All #13->13
ད་	[ད་] adv.temp ADV AdvType=Tim #14->14
འདི་	[འདི་√d] d.dem DET PronType=Dem #15->15
འདྲ་	[འདྲ་] n.rel NOUN NounType=Rel #16->16
ཟེར་བ	[ཟེར་√1] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #17->17	[ཟེར་√2] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #17->17
།	[།] punc PUNCT #18->17 @punct
ཁྱོད་	[ཁྱོད་√p] p.pers PRON PronType=Prs #1->1
ཀྱི་	[གྱི་√case] case.gen ADP Case=Gen #2->1 @case
ཁ་ཆེམས་	[ཁ་ཆེམས་] n.count NOUN Number=Sing #3->3
ཀྱི་	[གྱི་√case] case.gen ADP Case=Gen #4->3 @case
ཡི་གེ་	[ཡི་གེ་] n.count NOUN Number=Sing #5->5
སུ	[སུ་√p] p.interrog PRON PronType=Int #6->6
ས་	[གྱིས་√case] case.agn ADP Case=Agn #7->6 @case
བྲིས	[འབྲི་√1] v.past VERB Tense=Past #8->8
།	[།] punc PUNCT #9->8 @punct
སྡུག་མད་	[སྡུག་མད་] n.count NOUN Number=Sing #1->1
ཚོ་	[ཚོ་√d] d.plural DET Number=Plur #2->1 @det
ལྟོགས་གྲི	[ལྟོགས་གྲི་] n.count NOUN Number=Sing #3->3
ར་	[དུ་√case] case.term ADP Case=Ter #4->3 @case
མ་	[མ་√neg] neg PART Polarity=Neg #5->6 @advmod
བསད་པ	[གསོད་] n.v.past VERB Tense=Past|VerbForm=Vnoun #6->6
ར་	[དུ་√case] case.term ADP Case=Ter #7->7
གསོས་པ་	[གསོ་√1] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8	[གསོ་√2] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #9->9
རབ་	[རབ་√d] d.emph DET PronType=Emp #10->9 @det
ཡིན	[ཡིན་] v.cop AUX #11->11
།	[།] punc PUNCT #12->12
ལ	[ལ་] adv.proclausal ADV PronType=Dem #1->1
ར་	[དུ་√case] case.term ADP Case=Ter #2->1 @case
མི་ངན་	[མི་ངན་] n.count NOUN Number=Sing #3->3
ལ་	[ལ་√case] case.all ADP Case=All #4->3 @case
དབང་	[དབང་] n.count NOUN Number=Sing #5->5
བསྐུར་	[སྐུར་] v.fut.v.past VERB Tense=Fut,Past #6->6
ན་	[ན་√cv] cv.loc SCONJ Case=Loc #7->6 @mark
ཆུ་	[ཆུ་] n.mass NOUN Number=Coll #8->8
ལ་	[ལ་√case] case.all ADP Case=All #9->8 @case
བྲེ	[བྲེ་] n.count NOUN Number=Sing #10->10
ས་	[གྱིས་√case] case.agn ADP Case=Agn #11->10 @case
འཇལ་	[འཇལ་] v.pres VERB Tense=Pres #12->12
བྱེད་	[བྱེད་] v.pres VERB Tense=Pres #13->13
བྱ་བ་	[བྱེད་] n.v.fut VERB Tense=Fut|VerbForm=Vnoun #14->14
དེ་	[དེ་√d] d.dem DET PronType=Dem #15->15
འདི་	[འདི་√d] d.dem DET PronType=Dem #16->16
འདྲ་	[འདྲ་] n.rel NOUN NounType=Rel #17->17
ལ་	[ལ་√case] case.all ADP Case=All #18->18
ཟེར་བ་	[ཟེར་√1] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #19->19	[ཟེར་√2] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #19->19
ཡིན་	[ཡིན་] v.cop AUX #20->20
ཟེར	[ཟེར་√1] v.invar VERB #21->21	[ཟེར་√2] v.invar VERB #21->21
།	[།] punc PUNCT #22->21 @punct
སྣ་	[སྣ་] n.count NOUN Number=Sing #1->1
བུས་	[འབུད་√2] v.past VERB Tense=Past #2->2
སྟན་	[སྟན་] n.count NOUN Number=Sing #3->3
ལ་	[ལ་√case] case.all ADP Case=All #4->3 @case
ཧར་	[ཧར་] v.invar VERB #5->5
ལངས་	[ལྡང་√1] v.past VERB Tense=Past #6->6	[ལྡང་√2] v.past VERB Tense=Past #6->6	[ལང་√1] v.past VERB Tense=Past #6->6	[ལང་√2] v.past VERB Tense=Past #6->6
བྱས	[བྱེད་] v.past VERB Tense=Past #7->7
།	[།] punc PUNCT #8->7 @punct
སེ་གོལ་	[སེ་གོལ་] n.count NOUN Number=Sing #1->1
གཏོགས	[གཏོག་√1] v.past VERB Tense=Past #2->2	[གཏོགས་] v.past VERB Tense=Past #2->2
།	[།] punc PUNCT #3->2 @punct
ཐུ་བ་	[ཐུ་བ་] n.count NOUN Number=Sing #1->1
སྤྲུགས	[སྤྲུག་] v.past VERB Tense=Past #2->2
།	[།] punc PUNCT #3->2 @punct
རྐང་པ་	[རྐང་པ་] n.count NOUN Number=Sing #1->1
བརྡབས་	[རྡེབ་] v.past VERB Tense=Past #2->2	[བརྡབ་] v.past VERB Tense=Past #2->2
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #3->2 @mark
ནན་ཏ	[ནན་ཏ་] adv.intense ADV AdvType=Intens #4->4
ར་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
མ་	[མ་√neg] neg PART Polarity=Neg #6->7 @advmod
སོང་	[འགྲོ་] v.past VERB Tense=Past #7->7	[སོང་] v.past VERB Tense=Past #7->7
ན་	[ན་√cv] cv.loc SCONJ Case=Loc #8->7 @mark
ཁང་པ་	[ཁང་པ་] n.count NOUN Number=Sing #9->9
ཡང་	[འང་√cl] cl.focus PART #10->10
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #11->11
དབང་བ	[དབང་] n.v.invar VERB VerbForm=Vnoun #12->12
ས	[གྱིས་√case] case.agn ADP Case=Agn #13->13
།	[།] punc PUNCT #14->14
དོ་སྨད་	[དོ་སྨད་] n.count NOUN Number=Sing #1->1
ཚོ་	[ཚོ་√d] d.plural DET Number=Plur #2->1 @det
ཕྱི	[ཕྱི་√d] d.dem DET PronType=Dem #3->3
ར་	[དུ་√case] case.term ADP Case=Ter #4->4
སོང་	[འགྲོ་] v.imp VERB Mood=Imp #5->5	[སོང་] v.imp VERB Mood=Imp #5->5


ཟེར་	[ཟེར་√1] v.fut.v.pres VERB Tense=Fut,Pres #6->6	[ཟེར་√2] v.fut.v.pres VERB Tense=Fut,Pres #6->6
ཞིང་	[ཅིང་√cv] cv.impf SCONJ Case=Impf #7->6 @mark
ཨ་མ་	[ཨ་མ་] n.count NOUN Number=Sing #8->8
ཐལ་ལྕག་	[ཐལ་ལྕག་] n.count NOUN Number=Sing #9->9
གིས་	[གྱིས་√case] case.agn ADP Case=Agn #10->9 @case
བརྡུངས	[རྡུང་] v.past VERB Tense=Past #11->11
།	[།] punc PUNCT #12->11 @punct
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #1->1
མིང་སྲིང་	[མིང་སྲིང་] n.count NOUN Number=Sing #2->2
གཉིས་	[གཉིས་] num.card NUM NumType=Card|NumForm=Word #3->3
ཕུ་དུང་	[ཕུ་དུང་] n.count NOUN Number=Sing #4->4
གི་	[གྱི་√case] case.gen ADP Case=Gen #5->4 @case
ལྕག་	[ལྕག་] n.count NOUN Number=Sing #6->6
གིས་	[གྱིས་√case] case.agn ADP Case=Agn #7->6 @case
བརྡུངས	[རྡུང་] v.past VERB Tense=Past #8->8
།	[།] punc PUNCT #9->8 @punct
དེ	[དེ་√d] d.dem DET PronType=Dem #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->2
ཚེ་	[ཚེ་] n.rel NOUN NounType=Rel #3->3
ཨ་མ་	[ཨ་མ་] n.count NOUN Number=Sing #4->4
ནི	[ནི་√cl] cl.focus PART #5->5
།	[།] punc PUNCT #6->6
ཡབ་	[ཡབ་] n.count NOUN Number=Sing #1->1
མི་ལ་ཤེས་རབ་རྒྱལ་མཚན་	[མི་ལ་ཤེས་རབ་རྒྱལ་མཚན་] n.prop PROPN #2->2
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #3->3
མ་སྨད་	[མ་སྨད་] n.count NOUN Number=Sing #4->4
ཀྱི་	[གྱི་√case] case.gen ADP Case=Gen #5->4 @case
ལས་སྐོས་	[ལས་སྐོས་] n.count NOUN Number=Sing #6->6
ལ་	[ལ་√case] case.all ADP Case=All #7->6 @case
གཟིགས་	[གཟིགས་√1] v.imp VERB Mood=Imp #8->8	[གཟིགས་√2] v.imp VERB Mood=Imp #8->8	[གཟིགས་√3] v.imp VERB Mood=Imp #8->8
དང་	[དང་√cv] cv.ass SCONJ Case=Com #9->8 @mark
།	[།] punc PUNCT #10->8 @punct
ང་	[ང་√p] p.pers PRON PronType=Prs #1->1
ཤི་དུར་ཁུང་	[ཤི་དུར་ཁུང་] n.count NOUN Number=Sing #2->2
ནས་	[ནས་√case] case.ela ADP Case=Ela #3->2 @case
ལྟ	[ལྟ་√1] v.pres VERB Tense=Pres #4->4	[ལྟ་√2] v.pres VERB Tense=Pres #4->4
འོ་	[འོ་√cv] cv.fin PART Mood=Ind #5->4 @discourse
གསུང་པ་	[གསུང་√1] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #6->6	[གསུང་√2] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #6->6
དེ་	[དེ་√d] d.dem DET PronType=Dem #7->7
ད་	[ད་] adv.temp ADV AdvType=Tim #8->8
གཟིགས་པ	[གཟིགས་√1] n.v.invar VERB VerbForm=Vnoun #9->9	[གཟིགས་√2] n.v.invar VERB VerbForm=Vnoun #9->9	[གཟིགས་√3] n.v.invar VERB VerbForm=Vnoun #9->9
འི་	[གྱི་√case] case.gen ADP Case=Gen #10->10
དུས་	[དུས་] n.rel NOUN NounType=Rel #11->11
ལ་	[ལ་√case] case.all ADP Case=All #12->12
བབ་	[འབབ་√1] v.fut.v.past VERB Tense=Fut,Past #13->13
གད	[གད་] v.invar VERB #14->14
འོ་	[འོ་√cv] cv.fin PART Mood=Ind #15->14 @discourse
ཟེར	[ཟེར་√1] v.invar VERB #16->16	[ཟེར་√2] v.invar VERB #16->16
།	[།] punc PUNCT #17->16 @punct
ངུ་	[ངུ་] v.fut.v.pres VERB Tense=Fut,Pres VERB Tense=Fut,Pres #1->1
ཞིང་	[ཅིང་√cv] cv.impf SCONJ Case=Impf SCONJ Case=Impf #2->1 @mark
འགྱེལ་	[འགྱེལ་] v.past.v.pres VERB Tense=Past,Pres VERB Tense=Past,Pres #3->3
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela SCONJ Case=Ela #4->3 @mark
ཁྲེ་ལོག་ལོག་	[ཁྲེ་ལོག་ལོག་] adv.mim ADV AdvType=Mim ADV AdvType=Mim #5->5
བྱེད་	[བྱེད་] v.pres VERB Tense=Pres VERB Tense=Pres #6->6
ཅིང་	[ཅིང་√cv] cv.impf SCONJ Case=Impf SCONJ Case=Impf #7->6 @mark
འདུག	[འདུག་] v.invar VERB VERB #8->8
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs PRON PronType=Prs #1->1
མིང་སྲིང་	[མིང་སྲིང་] n.count NOUN Number=Sing NOUN Number=Sing #2->2
གཉིས་	[གཉིས་] num.card NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word #3->3
ཀྱིས་	[གྱིས་√case] case.agn ADP Case=Agn ADP Case=Agn #4->4
ནི་	[ནི་√cl] cl.focus PART PART #5->5
རམ་མདའ་	[རམ་མདའ་] n.count NOUN Number=Sing NOUN Number=Sing #6->6
ངུ་བ་	[ངུ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun VERB Tense=Fut,Pres|VerbForm=Vnoun #7->7
མིན་པ་	[མིན་པ་] n.v.past.n.v.pres VERB Tense=Past,Pres|VerbForm=Vnoun VERB Tense=Past,Pres|VerbForm=Vnoun #8->8
མ་	[མ་√neg] neg PART Polarity=Neg PART Polarity=Neg #9->10 @advmod
བྱུང་	[འབྱུང་] v.past VERB Tense=Past VERB Tense=Past #10->10
།	[།] punc PUNCT PUNCT #11->10 @punct
ཨ་ཞང་	[ཨ་ཞང་] n.count NOUN Number=Sing #1->1
གིས་	[གྱིས་√case] case.agn ADP Case=Agn #2->1 @case
ནི་	[ནི་√cl] cl.focus PART #3->3
ཨ་ཁུ་	[ཨ་ཁུ་] n.count NOUN Number=Sing #4->4
ལ་	[ལ་√case] case.all ADP Case=All #5->4 @case
བུ་	[བུ་] n.count NOUN Number=Sing #6->6
མང་པོ་	[མང་པོ་] adj ADJ #7->7
ཡོད་པ	[ཡོད་] n.v.invar VERB VerbForm=Vnoun #8->8
ས་	[གྱིས་√case] case.agn ADP Case=Agn #9->9
རྒོལ་	[རྒལ་] v.pres VERB Tense=Pres #10->10	[རྒོལ་] v.pres VERB Tense=Pres #10->10
མ་	[མ་√neg] neg PART Polarity=Neg #11->12 @advmod
ནུས	[ནུས་] v.aux VERB VerbType=Aux #12->12
།	[།] punc PUNCT #13->12 @punct
གཞན་	[གཞན་√d] d.det DET DET #1->1
ཡུལ་མི་	[ཡུལ་མི་] n.count NOUN Number=Sing NOUN Number=Sing #2->2
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs PRON PronType=Prs #3->3
རང་	[རང་√p] p.refl PRON Reflex=Yes PRON Reflex=Yes #4->4
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All #5->5
དཀར་བ་	[དཀར་བ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun VERB Tense=Fut,Pres|VerbForm=Vnoun #6->6
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur DET Number=Plur #7->7
ནི་	[ནི་√cl] cl.focus PART PART #8->8
མ་སྨད་	[མ་སྨད་] n.count NOUN Number=Sing NOUN Number=Sing #9->9
ཚོ	[ཚོ་√d] d.plural DET Number=Plur DET Number=Plur #10->9 @det
འི་	[གྱི་√case] case.gen ADP Case=Gen ADP Case=Gen #11->9 @case
སྙིང་	[སྙིང་] n.count NOUN Number=Sing NOUN Number=Sing #12->12
རྗེ་བ་	[རྗེ་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun VERB Tense=Pres|VerbForm=Vnoun #13->13
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All #14->14
ཟེར་	[ཟེར་√1] v.invar VERB VERB #15->15	[ཟེར་√2] v.invar VERB VERB #15->15
མི་	[མི་√neg] neg PART Polarity=Neg PART Polarity=Neg #16->17 @advmod
ངུ་བ་	[ངུ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun VERB Tense=Fut,Pres|VerbForm=Vnoun #17->17
མི་	[མི་√neg] neg PART Polarity=Neg PART Polarity=Neg #18->19 @advmod
འདུག	[འདུག་] v.fut.v.pres VERB Tense=Fut,Pres VERB Tense=Fut,Pres #19->19
གཞན་	[གཞན་√d] d.det DET DET DET #1->1
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur DET Number=Plur DET Number=Plur #2->2
ཀྱང་	[འང་√cl] cl.focus PART PART PART #3->3
ཤུགས་རིང་	[ཤུགས་རིང་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #4->4
ནར་ནར་	[ནར་ནར་] adv.mim ADV AdvType=Mim ADV AdvType=Mim ADV AdvType=Mim #5->5
འདུག	[འདུག་] v.invar VERB VERB VERB #6->6
ཨ་ཁུ་	[ཨ་ཁུ་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #1->1
དང་	[དང་√case] case.ass ADP Case=Com ADP Case=Com ADP Case=Com #2->1 @case
ཨ་ནེ་	[ཨ་ནེ་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #3->3
ནི་	[ནི་√cl] cl.focus PART PART PART #4->4
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs PRON PronType=Prs PRON PronType=Prs #5->5
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All ADP Case=All #6->5 @case
ནོར་	[ནོར་] n.mass NOUN Number=Coll NOUN Number=Coll NOUN Number=Coll #7->7
དགོས་	[དགོས་] v.invar VERB VERB VERB #8->8
ཟེར་	[ཟེར་√1] v.invar VERB VERB VERB #9->9	[ཟེར་√2] v.invar VERB VERB VERB #9->9
ནོར་	[ནོར་] n.mass NOUN Number=Coll NOUN Number=Coll NOUN Number=Coll #10->10
ཁྱེད་	[ཁྱེད་√p] p.pers PRON PronType=Prs PRON PronType=Prs PRON PronType=Prs #11->11
རང་	[རང་√p] p.refl PRON Reflex=Yes PRON Reflex=Yes PRON Reflex=Yes #12->12
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All ADP Case=All #13->13
འདུག་པ	[འདུག་] n.v.invar VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun #14->14
།	[།] punc PUNCT PUNCT PUNCT #15->14 @punct
ཡུལ་མི་ཁྱིམ་མཚེས་	[ཡུལ་མི་ཁྱིམ་མཚེས་] n.count NOUN Number=Sing #1->1
ལ་	[ལ་√case] case.all ADP Case=All #2->1 @case
ཤ་ཆང་	[ཤ་ཆང་] n.count NOUN Number=Sing #3->3
ཕངས་མེད་	[ཕངས་མེད་] adj ADJ #4->4
བཤིག་	[འཇིག་√2] v.past VERB Tense=Past #5->5
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #6->5 @mark
སྟོན་མོ་	[སྟོན་མོ་] n.count NOUN Number=Sing #7->7
བཤམ་རྒྱུ་	[བཤམ་རྒྱུ་] n.v.fut VERB Tense=Fut|VerbForm=Vnoun #8->8
འདུག་པ	[འདུག་] n.v.invar VERB VerbForm=Vnoun #9->9
།	[།] punc PUNCT #10->9 @punct
# page_id = 12a
ཁྱེད་	[ཁྱེད་√p] p.pers PRON PronType=Prs #1->1
ཀྱི་	[གྱི་√case] case.gen ADP Case=Gen #2->1 @case
ནོར་	[ནོར་] n.mass NOUN Number=Coll #3->3
རམ་	[འམ་√cv] cv.ques PART Polarity=Xor #4->4
དེ་	[དེ་√d] d.dem DET PronType=Dem #5->5
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #6->6
ལ་	[ལ་√case] case.all ADP Case=All #7->6 @case
མེད	[མེད་] v.neg VERB Polarity=Neg #8->8
།	[།] punc PUNCT #9->8 @punct
ཡོད་	[ཡོད་] v.invar VERB #1->1
ན	[ན་√cv] cv.loc SCONJ Case=Loc #2->1 @mark
འང་	[འང་√cl] cl.focus PART #3->3
མི་	[མི་√neg] neg PART Polarity=Neg #4->5 @advmod
གཏོང་པ	[གཏོང་√1] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #5->5	[གཏོང་√2] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #5->5
ས་	[གྱིས་√case] case.agn ADP Case=Agn #6->6
དོ་སྨད་	[དོ་སྨད་] n.count NOUN Number=Sing #7->7
ཚོ་	[ཚོ་√d] d.plural DET Number=Plur #8->7 @det
མང་	[མང་] v.pres VERB Tense=Pres #9->9
ན་	[ན་√cv] cv.loc SCONJ Case=Loc #10->9 @mark
དམག་	[དམག་] n.count NOUN Number=Sing #11->11
དྲོངས	[འདྲེན་] v.imp VERB Mood=Imp #12->12
